gene_id	gene_symbol	description	BC187	YJM981	CENPK1137D_TPM	BC187_within_dataset_percentile	YJM981_within_dataset_percentile	CENPK1137D_TPM_within_dataset_percentile	comparison_scope	source_layer
YHR198C	AIM18	Aim18p	89.786646	64.604123	104.8151087127095	0.7016566031893482	0.6066728595757858	0.7058823529411765	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR199C	AIM46	Aim46p	73.823066	49.286747	128.2127470570542	0.641585384734479	0.5135469886979409	0.7587111277632071	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR199C-A	NBL1	borealin	11.769306	22.730863	66.9645664785145	0.17711720080507817	0.27604892398204056	0.5749344323716747	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR200W	RPN10	proteasome regulatory particle base subunit RPN10	161.215428	150.595486	284.1240785302092	0.8272178355782629	0.8253599628425453	0.8900337204945673	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR201C	PPX1	exopolyphosphatase	74.777971	57.769516	46.863248156264326	0.6453011302059142	0.5705217525932806	0.44735856125889845	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR202W	SMN1	Smn1p	28.673451	32.682683	37.67571650673074	0.30809722867316924	0.36731692212416783	0.3593106032221806	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR203C	RPS4B	40S ribosomal protein eS4 RPS4B	429.599189	376.718263	1066.2029373740206	0.9348196315219074	0.9256850905712959	0.9760209816410641	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR204W	MNL1	alpha-1,2-mannosidase MNL1	28.095465	35.717211	21.408049797204804	0.302059142282087	0.3943334881560613	0.17328587485949795	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR205W	SCH9	serine/threonine protein kinase SCH9	119.218314	130.057271	77.90966067749875	0.7747329307942405	0.7993497445424989	0.6259835144248782	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR206W	SKN7	kinase-regulated stress-responsive transcription factor SKN7	73.249603	70.296622	58.45100385339152	0.6395726892707849	0.6353924756154203	0.5295991007868115	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR207C	SET5	S-adenosylmethionine-dependent methyltransferase	27.430076	29.085727	41.4236943488333	0.2955565877070754	0.3311658151416628	0.3992131884600974	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR208W	BAT1	branched-chain-amino-acid transaminase BAT1	468.330256	639.137241	222.9323640807413	0.9394643133612014	0.9577333952624245	0.858748594979393	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR209W	CRG1	S-adenosylmethionine-dependent methyltransferase	33.974466	29.996435	115.743872609243	0.3651494039324973	0.3423130515559684	0.7307980517047583	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR210C	YHR210C	aldose 1-epimerase superfamily protein	17.404463	12.805496	12.71157621580243	0.20839139185632452	0.1960829849821954	0.07306107156238291	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR211W	FLO5	flocculin FLO5	0.526848	1.017537		0.10651803684780926	0.1357795324353615		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR212W-A	YHR212W-A	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR213W	YHR213W	uncharacterized protein	0.0	0.0	3.523552492952205	0.052562316148010525	0.06758012076172783	0.013675533907830648	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR213W-A	YHR213W-A	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR213W-B	YHR213W-B	uncharacterized protein	8.503324	0.0		0.15869329617587863	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR214C-B	YHR214C-B	gag-pol fusion protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR214C-C	YHR214C-C	gag protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR214C-D	YHR214C-D	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR214C-E	YHR214C-E	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR214W	YHR214W	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR215W	PHO12	acid phosphatase PHO12	1114.395677	720.555393	56.234793540297176	0.9800278680910358	0.9637714816535068	0.5168602472836268	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR216W	IMD2	IMP dehydrogenase IMD2	73.565649	12.536678		0.6410435051865614	0.1949218145223719		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR218W	YHR218W	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YHR219W	YHR219W	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL001W	YIL001W	uncharacterized protein	40.80713	38.341747	30.73945366808705	0.43118129741446043	0.4201888837281313	0.2871862120644436	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL002C	INP51	phosphoinositide 5-phosphatase INP51	44.297497	32.372077	23.00268334258569	0.4609072611859421	0.36522681529648554	0.18883476957662046	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL002W-A	CMI7	Cmi7p	214.607689	281.53797	246.4171267714032	0.8721164266914383	0.9024616813748259	0.8709254402397902	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL003W	CFD1	iron-sulfur cluster assembly protein CFD1	58.809834	74.480944	47.54079294402474	0.5668060071218455	0.6552871961603963	0.4531659797677033	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL004C	BET1	Bet1p	75.922532	105.576739	102.673802821418	0.6496361665892553	0.7536770397894411	0.7002622705133008	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL005W	EPS1	protein disulfide isomerase EPS1	90.847474	76.422542	59.53097149203752	0.7050627032048304	0.6646539712029726	0.5374672161858374	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL006W	YIA6	NAD+ transporter	35.619983	26.347136	39.74642582156888	0.3834958971977086	0.3045363059297105	0.38553765455226674	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL007C	NAS2	Nas2p	25.651051	19.816649	107.45187590272226	0.2791453785415699	0.24763895339835887	0.7118771075309105	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL008W	URM1	ubiquitin-related modifier URM1	161.563147	109.486988	227.18457053558635	0.8278371264901687	0.7613407648242762	0.8611839640314725	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL009C-A	EST3	telomerase subunit EST3	62.181525	54.042938	33.389854576070896	0.5884811890385508	0.5479950456727047	0.31406893967778193	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL009W	FAA3	long-chain fatty acid-CoA ligase FAA3	53.833991	55.137332	22.59940660803417	0.5375445115342933	0.5544201888837281	0.1841513675533908	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL010W	DOT5	thioredoxin peroxidase DOT5	112.852751	70.963789	93.70800853710266	0.7629664034680291	0.6393404551788202	0.675346571749719	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL011W	TIR3	Tir3p	82.933649	113.542062	20.083379196866343	0.6762656758012077	0.7717912989626877	0.15211689771449982	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL012W	YIL012W	uncharacterized protein	2.486352	0.0		0.12161325282551479	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL013C	PDR11	ATP-binding cassette multidrug transporter PDR11	12.044368	20.935897	15.361224881455843	0.17928471899674872	0.2597151261805233	0.09722742600224803	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL014C-A	YIL014C-A	uncharacterized protein	8.098403	20.854664	305.4058698557951	0.15606130980027869	0.2587087784486763	0.8977144998126639	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL014W	MNT3	alpha-1,3-mannosyltransferase MNT3	32.791475	38.172959	54.07992294254271	0.34928007431490943	0.41771172008050783	0.5011240164855751	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL015W	BAR1	aspartyl protease BAR1	97.855707	74.480944	68.84670014970808	0.725499303297724	0.6552871961603963	0.58523791682278	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL016W	SNL1	Snl1p	104.520018	102.644051	70.4108558372895	0.7442328533828766	0.7470970738504412	0.5923566878980892	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL017C	VID28	glucose-induced degradation complex subunit VID28	40.272429	39.187317	50.09202478266948	0.4252980337513547	0.4288589564948134	0.47040089921318845	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL018W	RPL2B	60S ribosomal protein uL2 RPL2B	788.290937	699.213041		0.9681065180368478	0.9626877225576714		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YIL019W	FAF1	Faf1p	25.322097	3.155245	36.10338166265648	0.2758941012540641	0.1432110233782319	0.34095166729112025	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
