feature_id	protein_accession	gene_id	gene_name	protein_name	best_protein_q	display_label	annotation_source	YEAST-CENPK-LOWGROWTH
PROT:sp|P06780|RHO1_YEAST	sp|P06780|RHO1_YEAST		RHO1	GTP-binding protein RHO1	0.00035489036	RHO1 — GTP-binding protein RHO1	search FASTA description + reference GFF	33.29289939134823
PROT:sp|P06782|SNF1_YEAST	sp|P06782|SNF1_YEAST		SNF1	Carbon catabolite-derepressing protein kinase	0.00035489036	SNF1 — Carbon catabolite-derepressing protein kinase	search FASTA description + reference GFF	30.56952582300388
PROT:sp|P06785|TYSY_YEAST	sp|P06785|TYSY_YEAST		CDC21	Thymidylate synthase	0.00035489036	CDC21 — Thymidylate synthase	search FASTA description + reference GFF	29.47563278264862
PROT:sp|P06786|TOP2_YEAST	sp|P06786|TOP2_YEAST		TOP2	DNA topoisomerase 2	0.00035489036	TOP2 — DNA topoisomerase 2	search FASTA description + reference GFF	28.24341116866252
PROT:sp|P06787|CALM_YEAST	sp|P06787|CALM_YEAST		CMD1	Calmodulin	0.00035489036	CMD1 — Calmodulin	search FASTA description + reference GFF	32.76438590301949
PROT:sp|P07143|CY1_YEAST	sp|P07143|CY1_YEAST		CYT1	Cytochrome c1, heme protein, mitochondrial	0.00035489036	CYT1 — Cytochrome c1, heme protein, mitochondrial	search FASTA description + reference GFF	32.274997401024656
PROT:sp|P07149|FAS1_YEAST	sp|P07149|FAS1_YEAST		FAS1	Fatty acid synthase subunit beta	0.00035489036	FAS1 — Fatty acid synthase subunit beta	search FASTA description + reference GFF	37.0452001580858
PROT:sp|P07170|KAD2_YEAST	sp|P07170|KAD2_YEAST		ADK1	Adenylate kinase	0.00035489036	ADK1 — Adenylate kinase	search FASTA description + reference GFF	36.09947839765356
PROT:sp|P07172|HIS8_YEAST	sp|P07172|HIS8_YEAST		HIS5	Histidinol-phosphate aminotransferase	0.00035489036	HIS5 — Histidinol-phosphate aminotransferase	search FASTA description + reference GFF	32.05014184698998
PROT:sp|P07213|TOM70_YEAST	sp|P07213|TOM70_YEAST		TOM70	Mitochondrial import receptor subunit TOM70	0.00035489036	TOM70 — Mitochondrial import receptor subunit TOM70	search FASTA description + reference GFF	34.163779132949934
PROT:sp|P07244|PUR2_YEAST	sp|P07244|PUR2_YEAST		ADE57	Bifunctional purine biosynthetic protein ADE5,7	0.00035489036	ADE57 — Bifunctional purine biosynthetic protein ADE5,7	search FASTA description + reference GFF	34.84268861110018
PROT:sp|P07245|C1TC_YEAST	sp|P07245|C1TC_YEAST		ADE3	C-1-tetrahydrofolate synthase, cytoplasmic	0.00035489036	ADE3 — C-1-tetrahydrofolate synthase, cytoplasmic	search FASTA description + reference GFF	35.37620204129604
PROT:sp|P07246|ADH3_YEAST	sp|P07246|ADH3_YEAST		ADH3	Alcohol dehydrogenase 3, mitochondrial	0.00035489036	ADH3 — Alcohol dehydrogenase 3, mitochondrial	search FASTA description + reference GFF	34.77934290652358
PROT:sp|P07248|ADR1_YEAST	sp|P07248|ADR1_YEAST		ADR1	Regulatory protein ADR1	0.00035586001	ADR1 — Regulatory protein ADR1	search FASTA description + reference GFF	24.070990411221995
PROT:sp|P07250|IPMK_YEAST	sp|P07250|IPMK_YEAST		ARG82	Inositol polyphosphate multikinase	0.00035489036	ARG82 — Inositol polyphosphate multikinase	search FASTA description + reference GFF	26.56075633120841
PROT:sp|P07251|ATPA_YEAST	sp|P07251|ATPA_YEAST		ATP1	ATP synthase subunit alpha, mitochondrial	0.00035489036	ATP1 — ATP synthase subunit alpha, mitochondrial	search FASTA description + reference GFF	38.10026674743627
PROT:sp|P07253|CBP6_YEAST	sp|P07253|CBP6_YEAST		CBP6	Cytochrome B pre-mRNA-processing protein 6	0.00035489036	CBP6 — Cytochrome B pre-mRNA-processing protein 6	search FASTA description + reference GFF	30.481189570011185
PROT:sp|P07255|COX9_YEAST	sp|P07255|COX9_YEAST		COX9	Cytochrome c oxidase subunit 9, mitochondrial	0.00035489036	COX9 — Cytochrome c oxidase subunit 9, mitochondrial	search FASTA description + reference GFF	32.978191524277484
PROT:sp|P07256|QCR1_YEAST	sp|P07256|QCR1_YEAST		COR1	Cytochrome b-c1 complex subunit 1, mitochondrial	0.00035489036	COR1 — Cytochrome b-c1 complex subunit 1, mitochondrial	search FASTA description + reference GFF	35.53900278406347
PROT:sp|P07257|QCR2_YEAST	sp|P07257|QCR2_YEAST		QCR2	Cytochrome b-c1 complex subunit 2, mitochondrial	0.00035489036	QCR2 — Cytochrome b-c1 complex subunit 2, mitochondrial	search FASTA description + reference GFF	36.52238238790152
PROT:sp|P07258|CARA_YEAST	sp|P07258|CARA_YEAST		CPA1	Carbamoyl phosphate synthase arginine-specific small chain	0.00035489036	CPA1 — Carbamoyl phosphate synthase arginine-specific small chain	search FASTA description + reference GFF	32.27710060990853
PROT:sp|P07259|PYR1_YEAST	sp|P07259|PYR1_YEAST		URA2	Multifunctional protein URA2	0.00035489036	URA2 — Multifunctional protein URA2	search FASTA description + reference GFF	36.35806152531653
PROT:sp|P07260|IF4E_YEAST	sp|P07260|IF4E_YEAST		CDC33	Eukaryotic translation initiation factor 4E	0.00035489036	CDC33 — Eukaryotic translation initiation factor 4E	search FASTA description + reference GFF	34.12320535310692
PROT:sp|P07262|DHE4_YEAST	sp|P07262|DHE4_YEAST		GDH1	NADP-specific glutamate dehydrogenase 1	0.00035489036	GDH1 — NADP-specific glutamate dehydrogenase 1	search FASTA description + reference GFF	36.54824311714629
PROT:sp|P07263|SYH_YEAST	sp|P07263|SYH_YEAST		HTS1	Histidine--tRNA ligase, mitochondrial	0.00035489036	HTS1 — Histidine--tRNA ligase, mitochondrial	search FASTA description + reference GFF	33.037731704162965
PROT:sp|P07264|LEUC_YEAST	sp|P07264|LEUC_YEAST		LEU1	3-isopropylmalate dehydratase	0.00035489036	LEU1 — 3-isopropylmalate dehydratase	search FASTA description + reference GFF	35.48026806866242
PROT:sp|P07266|MRS1_YEAST	sp|P07266|MRS1_YEAST		MRS1	Mitochondrial RNA-splicing protein MRS1	0.00035489036	MRS1 — Mitochondrial RNA-splicing protein MRS1	search FASTA description + reference GFF	25.132932826965565
PROT:sp|P07267|CARP_YEAST	sp|P07267|CARP_YEAST		PEP4	Saccharopepsin	0.00035489036	PEP4 — Saccharopepsin	search FASTA description + reference GFF	33.86877619918309
PROT:sp|P07269|PHO2_YEAST	sp|P07269|PHO2_YEAST		PHO2	Regulatory protein PHO2	0.00035489036	PHO2 — Regulatory protein PHO2	search FASTA description + reference GFF	26.884204227300252
PROT:sp|P07273|TFS2_YEAST	sp|P07273|TFS2_YEAST		DST1	Transcription elongation factor S-II	0.00035489036	DST1 — Transcription elongation factor S-II	search FASTA description + reference GFF	29.2572002804969
PROT:sp|P07274|PROF_YEAST	sp|P07274|PROF_YEAST		PFY1	Profilin	0.00035489036	PFY1 — Profilin	search FASTA description + reference GFF	29.20835962979369
PROT:sp|P07275|PUT2_YEAST	sp|P07275|PUT2_YEAST		PUT2	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	0.00035489036	PUT2 — Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	search FASTA description + reference GFF	33.384991251576366
PROT:sp|P07277|ERG12_YEAST	sp|P07277|ERG12_YEAST		ERG12	Mevalonate kinase	0.00035489036	ERG12 — Mevalonate kinase	search FASTA description + reference GFF	30.18667003862684
PROT:sp|P07278|KAPR_YEAST	sp|P07278|KAPR_YEAST		BCY1	cAMP-dependent protein kinase regulatory subunit	0.00035489036	BCY1 — cAMP-dependent protein kinase regulatory subunit	search FASTA description + reference GFF	34.73026434837352
PROT:sp|P07283|PMM_YEAST	sp|P07283|PMM_YEAST		SEC53	Phosphomannomutase	0.00035489036	SEC53 — Phosphomannomutase	search FASTA description + reference GFF	33.21610865014667
PROT:sp|P07284|SYSC_YEAST	sp|P07284|SYSC_YEAST		SES1	Serine--tRNA ligase, cytoplasmic	0.00035489036	SES1 — Serine--tRNA ligase, cytoplasmic	search FASTA description + reference GFF	34.62706988935623
PROT:sp|P07285|TRPD_YEAST	sp|P07285|TRPD_YEAST		TRP4	Anthranilate phosphoribosyltransferase	0.00035489036	TRP4 — Anthranilate phosphoribosyltransferase	search FASTA description + reference GFF	30.115282393693263
PROT:sp|P07342|ILVB_YEAST	sp|P07342|ILVB_YEAST		ILV2	Acetolactate synthase catalytic subunit, mitochondrial	0.00035489036	ILV2 — Acetolactate synthase catalytic subunit, mitochondrial	search FASTA description + reference GFF	35.09736921826776
PROT:sp|P07347|ARD1_YEAST	sp|P07347|ARD1_YEAST		ARD1	N-terminal acetyltransferase A complex catalytic subunit ARD1	0.00035489036	ARD1 — N-terminal acetyltransferase A complex catalytic subunit ARD1	search FASTA description + reference GFF	27.95824569606719
PROT:sp|P07560|SEC4_YEAST	sp|P07560|SEC4_YEAST		SEC4	Ras-related protein SEC4	0.00035489036	SEC4 — Ras-related protein SEC4	search FASTA description + reference GFF	31.446942816181725
PROT:sp|P07702|LYS2_YEAST	sp|P07702|LYS2_YEAST		LYS2	L-2-aminoadipate reductase	0.00035489036	LYS2 — L-2-aminoadipate reductase	search FASTA description + reference GFF	34.05729373268639
PROT:sp|P07703|RPAC1_YEAST	sp|P07703|RPAC1_YEAST		RPC40	DNA-directed RNA polymerases I and III subunit RPAC1	0.00035489036	RPC40 — DNA-directed RNA polymerases I and III subunit RPAC1	search FASTA description + reference GFF	31.31848436991635
PROT:sp|P07806|SYV_YEAST	sp|P07806|SYV_YEAST		VAS1	Valine--tRNA ligase, mitochondrial	0.00035489036	VAS1 — Valine--tRNA ligase, mitochondrial	search FASTA description + reference GFF	34.32029994203008
PROT:sp|P07991|OAT_YEAST	sp|P07991|OAT_YEAST		CAR2	Ornithine aminotransferase	0.00035489036	CAR2 — Ornithine aminotransferase	search FASTA description + reference GFF	34.55531093330922
PROT:sp|P08018|PBS2_YEAST	sp|P08018|PBS2_YEAST		PBS2	MAP kinase kinase PBS2	0.00035489036	PBS2 — MAP kinase kinase PBS2	search FASTA description + reference GFF	27.243033998367984
PROT:sp|P08067|UCRI_YEAST	sp|P08067|UCRI_YEAST		RIP1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	0.00035489036	RIP1 — Cytochrome b-c1 complex subunit Rieske, mitochondrial	search FASTA description + reference GFF	33.62573883158661
PROT:sp|P08417|FUMH_YEAST	sp|P08417|FUMH_YEAST		FUM1	Fumarate hydratase, mitochondrial	0.00035489036	FUM1 — Fumarate hydratase, mitochondrial	search FASTA description + reference GFF	35.418728438495755
PROT:sp|P08425|SYFM_YEAST	sp|P08425|SYFM_YEAST		MSF1	Phenylalanine--tRNA ligase, mitochondrial	0.00035489036	MSF1 — Phenylalanine--tRNA ligase, mitochondrial	search FASTA description + reference GFF	27.05942663270117
PROT:sp|P08432|DCOR_YEAST	sp|P08432|DCOR_YEAST		SPE1	Ornithine decarboxylase	0.00035489036	SPE1 — Ornithine decarboxylase	search FASTA description + reference GFF	23.57348783762165
PROT:sp|P08465|MET2_YEAST	sp|P08465|MET2_YEAST		MET2	Homoserine O-acetyltransferase	0.00035489036	MET2 — Homoserine O-acetyltransferase	search FASTA description + reference GFF	27.983170110582265
PROT:sp|P08466|NUC1_YEAST	sp|P08466|NUC1_YEAST		NUC1	Mitochondrial nuclease	0.00035489036	NUC1 — Mitochondrial nuclease	search FASTA description + reference GFF	28.308371577449
PROT:sp|P08518|RPB2_YEAST	sp|P08518|RPB2_YEAST		RPB2	DNA-directed RNA polymerase II subunit RPB2	0.00035489036	RPB2 — DNA-directed RNA polymerase II subunit RPB2	search FASTA description + reference GFF	32.190019073510115
PROT:sp|P08524|ERG20_YEAST	sp|P08524|ERG20_YEAST		ERG20	Farnesyl pyrophosphate synthase	0.00035489036	ERG20 — Farnesyl pyrophosphate synthase	search FASTA description + reference GFF	35.854468186742224
PROT:sp|P08525|QCR8_YEAST	sp|P08525|QCR8_YEAST		QCR8	Cytochrome b-c1 complex subunit 8, mitochondrial	0.00035489036	QCR8 — Cytochrome b-c1 complex subunit 8, mitochondrial	search FASTA description + reference GFF	35.12202819389227
PROT:sp|P08536|MET3_YEAST	sp|P08536|MET3_YEAST		MET3	Sulfate adenylyltransferase	0.00035489036	MET3 — Sulfate adenylyltransferase	search FASTA description + reference GFF	33.82724481687257
PROT:sp|P08539|GPA1_YEAST	sp|P08539|GPA1_YEAST		GPA1	Guanine nucleotide-binding protein alpha-1 subunit	0.00035489036	GPA1 — Guanine nucleotide-binding protein alpha-1 subunit	search FASTA description + reference GFF	28.76918932923851
PROT:sp|P08566|ARO1_YEAST	sp|P08566|ARO1_YEAST		ARO1	Pentafunctional AROM polypeptide	0.00035489036	ARO1 — Pentafunctional AROM polypeptide	search FASTA description + reference GFF	34.21148269414013
PROT:sp|P08678|CYAA_YEAST	sp|P08678|CYAA_YEAST		CYR1	Adenylate cyclase	0.00035489036	CYR1 — Adenylate cyclase	search FASTA description + reference GFF	26.230798419556105
PROT:sp|P08679|CISY2_YEAST	sp|P08679|CISY2_YEAST		CIT2	Citrate synthase, peroxisomal	0.00035489036	CIT2 — Citrate synthase, peroxisomal	search FASTA description + reference GFF	30.25102700575823
PROT:sp|P09064|IF2B_YEAST	sp|P09064|IF2B_YEAST		SUI3	Eukaryotic translation initiation factor 2 subunit beta	0.00035489036	SUI3 — Eukaryotic translation initiation factor 2 subunit beta	search FASTA description + reference GFF	32.179300125146206
PROT:sp|P09232|PRTB_YEAST	sp|P09232|PRTB_YEAST		PRB1	Cerevisin	0.00035489036	PRB1 — Cerevisin	search FASTA description + reference GFF	34.453866196096484
PROT:sp|P09435|HSP73_YEAST	sp|P09435|HSP73_YEAST		SSA3	Heat shock protein SSA3	0.00035489036	SSA3 — Heat shock protein SSA3	search FASTA description + reference GFF	36.3476142129471
PROT:sp|P09436|SYIC_YEAST	sp|P09436|SYIC_YEAST		ILS1	Isoleucine--tRNA ligase, cytoplasmic	0.00035489036	ILS1 — Isoleucine--tRNA ligase, cytoplasmic	search FASTA description + reference GFF	33.986261628018504
PROT:sp|P09440|C1TM_YEAST	sp|P09440|C1TM_YEAST		MIS1	C-1-tetrahydrofolate synthase, mitochondrial	0.00035489036	MIS1 — C-1-tetrahydrofolate synthase, mitochondrial	search FASTA description + reference GFF	32.41633015924904
PROT:sp|P09457|ATPO_YEAST	sp|P09457|ATPO_YEAST		ATP5	ATP synthase subunit 5, mitochondrial	0.00035489036	ATP5 — ATP synthase subunit 5, mitochondrial	search FASTA description + reference GFF	35.88075999154544
PROT:sp|P09620|KEX1_YEAST	sp|P09620|KEX1_YEAST		KEX1	Pheromone-processing carboxypeptidase KEX1	0.00035489036	KEX1 — Pheromone-processing carboxypeptidase KEX1	search FASTA description + reference GFF	24.37974722230708
PROT:sp|P09624|DLDH_YEAST	sp|P09624|DLDH_YEAST		LPD1	Dihydrolipoyl dehydrogenase, mitochondrial	0.00035489036	LPD1 — Dihydrolipoyl dehydrogenase, mitochondrial	search FASTA description + reference GFF	36.19022234262562
PROT:sp|P09733|TBA1_YEAST	sp|P09733|TBA1_YEAST		TUB1	Tubulin alpha-1 chain	0.00035489036	TUB1 — Tubulin alpha-1 chain	search FASTA description + reference GFF	31.566111899700232
PROT:sp|P09734|TBA3_YEAST	sp|P09734|TBA3_YEAST		TUB3	Tubulin alpha-3 chain	0.00035489036	TUB3 — Tubulin alpha-3 chain	search FASTA description + reference GFF	27.374356510301165
PROT:sp|P09880|TRNL_YEAST	sp|P09880|TRNL_YEAST		TRL1	tRNA ligase	0.00035489036	TRL1 — tRNA ligase	search FASTA description + reference GFF	27.848122098048236
PROT:sp|P09938|RIR2_YEAST	sp|P09938|RIR2_YEAST		RNR2	Ribonucleoside-diphosphate reductase small chain 1	0.00035489036	RNR2 — Ribonucleoside-diphosphate reductase small chain 1	search FASTA description + reference GFF	35.353897491947
PROT:sp|P09950|HEM1_YEAST	sp|P09950|HEM1_YEAST		HEM1	5-aminolevulinate synthase, mitochondrial	0.00035489036	HEM1 — 5-aminolevulinate synthase, mitochondrial	search FASTA description + reference GFF	30.213404232456732
PROT:sp|P0C0T4|RS25B_YEAST	sp|P0C0T4|RS25B_YEAST		RPS25B	Small ribosomal subunit protein eS25B	0.00035489036	RPS25B — Small ribosomal subunit protein eS25B	search FASTA description + reference GFF	31.85276440612861
PROT:sp|P0C0W1|RS22A_YEAST	sp|P0C0W1|RS22A_YEAST		RPS22A	Small ribosomal subunit protein uS8A	0.00035489036	RPS22A — Small ribosomal subunit protein uS8A	search FASTA description + reference GFF	33.69696592618797
PROT:sp|P0C2H6|RL27A_YEAST	sp|P0C2H6|RL27A_YEAST		RPL27A	Large ribosomal subunit protein eL27A	0.00035489036	RPL27A — Large ribosomal subunit protein eL27A	search FASTA description + reference GFF	35.85669819838823
PROT:sp|P0C2H8|RL31A_YEAST	sp|P0C2H8|RL31A_YEAST		RPL31A	Large ribosomal subunit protein eL31A	0.00035489036	RPL31A — Large ribosomal subunit protein eL31A	search FASTA description + reference GFF	34.66676016437219
PROT:sp|P0CS90|HSP77_YEAST	sp|P0CS90|HSP77_YEAST		SSC1	Import motor subunit, mitochondrial	0.00035489036	SSC1 — Import motor subunit, mitochondrial	search FASTA description + reference GFF	37.4687875433532
PROT:sp|P0CT04|IPB2_YEAST	sp|P0CT04|IPB2_YEAST		PBI2	Protease B inhibitor 2	0.00035489036	PBI2 — Protease B inhibitor 2	search FASTA description + reference GFF	34.80778583510394
PROT:sp|P10080|SSBP1_YEAST	sp|P10080|SSBP1_YEAST		SBP1	Single-stranded nucleic acid-binding protein	0.00035489036	SBP1 — Single-stranded nucleic acid-binding protein	search FASTA description + reference GFF	34.81856102927727
PROT:sp|P10081|IF4A_YEAST	sp|P10081|IF4A_YEAST		TIF1	ATP-dependent RNA helicase eIF4A	0.00035489036	TIF1 — ATP-dependent RNA helicase eIF4A	search FASTA description + reference GFF	36.16412325359807
PROT:sp|P10127|ADH4_YEAST	sp|P10127|ADH4_YEAST		ADH4	Alcohol dehydrogenase 4	0.00035489036	ADH4 — Alcohol dehydrogenase 4	search FASTA description + reference GFF	27.444170406094845
PROT:sp|P10363|PRI1_YEAST	sp|P10363|PRI1_YEAST		PRI1	DNA primase small subunit	0.00035489036	PRI1 — DNA primase small subunit	search FASTA description + reference GFF	28.773973772419858
PROT:sp|P10507|MPPB_YEAST	sp|P10507|MPPB_YEAST		MAS1	Mitochondrial-processing peptidase subunit beta	0.00035489036	MAS1 — Mitochondrial-processing peptidase subunit beta	search FASTA description + reference GFF	30.095894529201125
PROT:sp|P10591|HSP71_YEAST	sp|P10591|HSP71_YEAST		SSA1	Heat shock protein SSA1	0.00035489036	SSA1 — Heat shock protein SSA1	search FASTA description + reference GFF	36.84100431221196
PROT:sp|P10592|HSP72_YEAST	sp|P10592|HSP72_YEAST		SSA2	Heat shock protein SSA2	0.00035489036	SSA2 — Heat shock protein SSA2	search FASTA description + reference GFF	35.81454165594691
PROT:sp|P10614|CP51_YEAST	sp|P10614|CP51_YEAST		ERG11	Lanosterol 14-alpha demethylase CYP51	0.00035489036	ERG11 — Lanosterol 14-alpha demethylase CYP51	search FASTA description + reference GFF	31.428182300287308
PROT:sp|P10659|METK1_YEAST	sp|P10659|METK1_YEAST		SAM1	S-adenosylmethionine synthase 1	0.00035489036	SAM1 — S-adenosylmethionine synthase 1	search FASTA description + reference GFF	34.61097054818568
PROT:sp|P10662|RT01_YEAST	sp|P10662|RT01_YEAST		MRP1	Small ribosomal subunit protein mS43	0.00035489036	MRP1 — Small ribosomal subunit protein mS43	search FASTA description + reference GFF	30.88259773882553
PROT:sp|P10663|RT02_YEAST	sp|P10663|RT02_YEAST		MRP2	Small ribosomal subunit protein uS14m	0.0039827023	MRP2 — Small ribosomal subunit protein uS14m	search FASTA description + reference GFF	24.5618006443839
PROT:sp|P10664|RL4A_YEAST	sp|P10664|RL4A_YEAST		RPL4A	Large ribosomal subunit protein uL4A	0.00035489036	RPL4A — Large ribosomal subunit protein uL4A	search FASTA description + reference GFF	35.13049883018157
PROT:sp|P10823|GPA2_YEAST	sp|P10823|GPA2_YEAST		GPA2	Guanine nucleotide-binding protein alpha-2 subunit	0.00035489036	GPA2 — Guanine nucleotide-binding protein alpha-2 subunit	search FASTA description + reference GFF	29.676617786676857
PROT:sp|P10849|MITF2_YEAST	sp|P10849|MITF2_YEAST		MTF2	Mitochondrial translation factor 2	0.00035489036	MTF2 — Mitochondrial translation factor 2	search FASTA description + reference GFF	26.409141334055164
PROT:sp|P10862|RAD18_YEAST	sp|P10862|RAD18_YEAST		RAD18	Postreplication repair E3 ubiquitin-protein ligase RAD18	0.0093248375	RAD18 — Postreplication repair E3 ubiquitin-protein ligase RAD18	search FASTA description + reference GFF	28.62488992151521
